mac_cliente,mac_ap,banda,antena,rssi,date,time
8.212.12.130.83.142,0.66.104.213.240.0,0,0,-60,2018-03-01,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,1,-61,2018-03-01,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,0,-80,2018-03-01,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,1,-83,2018-03-01,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,0,-93,2018-03-01,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,1,-90,2018-03-01,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,0,-90,2018-03-01,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,1,-94,2018-03-01,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,0,-95,2018-03-01,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,1,-96,2018-03-01,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,0,-90,2018-03-01,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,1,-93,2018-03-01,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,0,-93,2018-03-01,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,1,-98,2018-03-01,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,0,-98,2018-03-01,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,1,-99,2018-03-01,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,0,-75,2018-03-01,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,1,-76,2018-03-01,11:05
172.253.206.125.31.69,0.66.104.213.240.0,0,0,-96,2018-03-01,11:05
172.253.206.125.31.69,0.66.104.213.240.0,0,1,-98,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.106.167.16,0,0,-53,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.106.167.16,0,1,-47,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.106.167.16,1,0,-76,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.106.167.16,1,1,-79,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.125.172.128,0,0,-36,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.125.172.128,0,1,-49,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.125.172.128,1,0,-50,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.125.172.128,1,1,-60,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.127.103.160,0,0,-81,2018-03-01,11:05
172.253.206.125.31.69,44.208.45.127.103.160,0,1,-82,2018-03-01,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,0,-63,2018-03-02,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,1,-63,2018-03-02,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,0,-88,2018-03-02,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,1,-90,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,0,-89,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,1,-90,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,0,-90,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,1,-91,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.127.67.64,0,0,-53,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.127.67.64,0,1,-53,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.127.67.64,1,0,-63,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.127.67.64,1,1,-63,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.127.103.160,0,0,-92,2018-03-02,11:05
8.212.12.130.83.142,44.208.45.127.103.160,0,1,-94,2018-03-02,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,0,-96,2018-03-02,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,1,-98,2018-03-02,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,0,-96,2018-03-02,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,1,-98,2018-03-02,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,0,-95,2018-03-02,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,1,-95,2018-03-02,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,0,-98,2018-03-02,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,1,-96,2018-03-02,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,0,-85,2018-03-02,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,1,-88,2018-03-02,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,0,-97,2018-03-05,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,1,-97,2018-03-05,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,0,-90,2018-03-05,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,1,-88,2018-03-05,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,0,-96,2018-03-05,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,1,-99,2018-03-05,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,0,-99,2018-03-05,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,1,-92,2018-03-05,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,0,-75,2018-03-05,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,1,-82,2018-03-05,11:05
148.233.121.198.198.71,0.66.104.213.240.0,0,0,-51,2018-03-05,11:05
148.233.121.198.198.71,0.66.104.213.240.0,0,1,-40,2018-03-05,11:05
148.233.121.198.198.71,44.208.45.106.167.16,0,0,-92,2018-03-05,11:05
148.233.121.198.198.71,44.208.45.106.167.16,0,1,-97,2018-03-05,11:05
148.233.121.198.198.71,44.208.45.125.172.128,0,0,-91,2018-03-05,11:05
148.233.121.198.198.71,44.208.45.125.172.128,0,1,-95,2018-03-05,11:05
148.233.121.198.198.71,44.208.45.127.67.64,0,0,-59,2018-03-05,11:05
148.233.121.198.198.71,44.208.45.127.67.64,0,1,-59,2018-03-05,11:05
148.233.121.198.198.71,44.208.45.127.103.160,0,0,-91,2018-03-05,11:05
148.233.121.198.198.71,44.208.45.127.103.160,0,1,-93,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.106.167.16,0,0,-55,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.106.167.16,0,1,-67,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.106.167.16,1,0,-81,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.106.167.16,1,1,-67,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.125.172.128,0,0,-41,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.125.172.128,0,1,-44,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.125.172.128,1,0,-55,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.125.172.128,1,1,-57,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.127.67.64,0,0,-89,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.127.67.64,0,1,-90,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.127.103.160,0,0,-91,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.127.103.160,0,1,-87,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.127.103.160,1,0,-58,2018-03-05,11:05
172.253.206.125.31.69,44.208.45.127.103.160,1,1,-62,2018-03-05,11:05
176.197.89.188.18.183,0.66.104.213.240.0,0,0,-98,2018-03-05,11:05
176.197.89.188.18.183,0.66.104.213.240.0,0,1,-99,2018-03-05,11:05
176.197.89.188.18.183,44.208.45.106.167.16,0,0,-47,2018-03-05,11:05
176.197.89.188.18.183,44.208.45.106.167.16,0,1,-49,2018-03-05,11:05
176.197.89.188.18.183,44.208.45.125.172.128,0,0,-65,2018-03-05,11:05
176.197.89.188.18.183,44.208.45.125.172.128,0,1,-82,2018-03-05,11:05
176.197.89.188.18.183,44.208.45.127.67.64,0,0,-92,2018-03-05,11:05
176.197.89.188.18.183,44.208.45.127.67.64,0,1,-95,2018-03-05,11:05
176.197.89.188.18.183,44.208.45.127.103.160,0,0,-75,2018-03-05,11:05
176.197.89.188.18.183,44.208.45.127.103.160,0,1,-86,2018-03-05,11:05
216.252.147.127.63.210,0.66.104.213.240.0,0,0,-97,2018-03-05,11:05
216.252.147.127.63.210,0.66.104.213.240.0,0,1,-98,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.106.167.16,0,0,-30,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.106.167.16,0,1,-37,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.125.172.128,0,0,-68,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.125.172.128,0,1,-71,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.125.172.128,1,0,-68,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.125.172.128,1,1,-67,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.127.67.64,0,0,-93,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.127.67.64,0,1,-96,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.127.103.160,0,0,-76,2018-03-05,11:05
216.252.147.127.63.210,44.208.45.127.103.160,0,1,-87,2018-03-05,11:05
240.3.140.45.251.130,0.66.104.213.240.0,0,0,-61,2018-03-05,11:05
240.3.140.45.251.130,0.66.104.213.240.0,0,1,-51,2018-03-05,11:05
240.3.140.45.251.130,44.208.45.106.167.16,0,0,-86,2018-03-05,11:05
240.3.140.45.251.130,44.208.45.106.167.16,0,1,-81,2018-03-05,11:05
240.3.140.45.251.130,44.208.45.125.172.128,0,0,-99,2018-03-05,11:05
240.3.140.45.251.130,44.208.45.125.172.128,0,1,-97,2018-03-05,11:05
240.3.140.45.251.130,44.208.45.127.67.64,0,0,-60,2018-03-05,11:05
240.3.140.45.251.130,44.208.45.127.67.64,0,1,-71,2018-03-05,11:05
240.3.140.45.251.130,44.208.45.127.103.160,0,0,-96,2018-03-05,11:05
240.3.140.45.251.130,44.208.45.127.103.160,0,1,-95,2018-03-05,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,0,-66,2018-03-06,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,1,-69,2018-03-06,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,0,-83,2018-03-06,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,1,-83,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,0,-89,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,1,-88,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,0,-85,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,1,-85,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.127.67.64,0,0,-54,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.127.67.64,0,1,-49,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.127.67.64,1,0,-61,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.127.67.64,1,1,-70,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.127.103.160,0,0,-96,2018-03-06,11:05
8.212.12.130.83.142,44.208.45.127.103.160,0,1,-93,2018-03-06,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,0,-99,2018-03-06,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,1,-99,2018-03-06,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,0,-98,2018-03-06,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,1,-95,2018-03-06,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,0,-95,2018-03-06,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,1,-95,2018-03-06,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,0,-98,2018-03-06,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,1,-95,2018-03-06,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,0,-77,2018-03-06,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,1,-86,2018-03-06,11:05
172.253.206.125.31.69,0.66.104.213.240.0,0,0,-97,2018-03-06,11:05
172.253.206.125.31.69,0.66.104.213.240.0,0,1,-96,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.106.167.16,0,0,-55,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.106.167.16,0,1,-57,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.106.167.16,1,0,-73,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.106.167.16,1,1,-77,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.125.172.128,0,0,-36,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.125.172.128,0,1,-42,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.125.172.128,1,0,-51,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.125.172.128,1,1,-53,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.127.67.64,0,0,-94,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.127.67.64,0,1,-87,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.127.103.160,0,0,-95,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.127.103.160,0,1,-91,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.127.103.160,1,0,-60,2018-03-06,11:05
172.253.206.125.31.69,44.208.45.127.103.160,1,1,-65,2018-03-06,11:05
176.197.89.188.18.183,0.66.104.213.240.0,0,0,-99,2018-03-06,11:05
176.197.89.188.18.183,0.66.104.213.240.0,0,1,-98,2018-03-06,11:05
176.197.89.188.18.183,44.208.45.106.167.16,0,0,-33,2018-03-06,11:05
176.197.89.188.18.183,44.208.45.106.167.16,0,1,-49,2018-03-06,11:05
176.197.89.188.18.183,44.208.45.125.172.128,0,0,-66,2018-03-06,11:05
176.197.89.188.18.183,44.208.45.125.172.128,0,1,-71,2018-03-06,11:05
176.197.89.188.18.183,44.208.45.127.67.64,0,0,-91,2018-03-06,11:05
176.197.89.188.18.183,44.208.45.127.67.64,0,1,-89,2018-03-06,11:05
176.197.89.188.18.183,44.208.45.127.103.160,0,0,-83,2018-03-06,11:05
176.197.89.188.18.183,44.208.45.127.103.160,0,1,-81,2018-03-06,11:05
240.3.140.45.251.130,0.66.104.213.240.0,0,0,-79,2018-03-06,11:05
240.3.140.45.251.130,0.66.104.213.240.0,0,1,-64,2018-03-06,11:05
240.3.140.45.251.130,44.208.45.106.167.16,0,0,-95,2018-03-06,11:05
240.3.140.45.251.130,44.208.45.106.167.16,0,1,-93,2018-03-06,11:05
240.3.140.45.251.130,44.208.45.125.172.128,0,0,-97,2018-03-06,11:05
240.3.140.45.251.130,44.208.45.125.172.128,0,1,-96,2018-03-06,11:05
240.3.140.45.251.130,44.208.45.127.67.64,0,0,-63,2018-03-06,11:05
240.3.140.45.251.130,44.208.45.127.67.64,0,1,-69,2018-03-06,11:05
240.3.140.45.251.130,44.208.45.127.103.160,0,0,-97,2018-03-06,11:05
240.3.140.45.251.130,44.208.45.127.103.160,0,1,-97,2018-03-06,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,0,-93,2018-03-07,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,1,-96,2018-03-07,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,0,-90,2018-03-07,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,1,-87,2018-03-07,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,0,-96,2018-03-07,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,1,-96,2018-03-07,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,0,-95,2018-03-07,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,1,-93,2018-03-07,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,0,-69,2018-03-07,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,1,-71,2018-03-07,11:05
148.233.121.198.198.71,44.208.45.127.67.64,0,0,-48,2018-03-07,11:05
148.233.121.198.198.71,44.208.45.127.67.64,0,1,-58,2018-03-07,11:05
148.233.121.198.198.71,44.208.45.127.103.160,0,0,-97,2018-03-07,11:05
148.233.121.198.198.71,44.208.45.127.103.160,0,1,-97,2018-03-07,11:05
176.197.89.188.18.183,0.66.104.213.240.0,0,0,-93,2018-03-07,11:05
176.197.89.188.18.183,0.66.104.213.240.0,0,1,-97,2018-03-07,11:05
176.197.89.188.18.183,44.208.45.106.167.16,0,0,-30,2018-03-07,11:05
176.197.89.188.18.183,44.208.45.106.167.16,0,1,-35,2018-03-07,11:05
176.197.89.188.18.183,44.208.45.125.172.128,0,0,-54,2018-03-07,11:05
176.197.89.188.18.183,44.208.45.125.172.128,0,1,-60,2018-03-07,11:05
176.197.89.188.18.183,44.208.45.127.67.64,0,0,-93,2018-03-07,11:05
176.197.89.188.18.183,44.208.45.127.67.64,0,1,-94,2018-03-07,11:05
176.197.89.188.18.183,44.208.45.127.103.160,0,0,-78,2018-03-07,11:05
176.197.89.188.18.183,44.208.45.127.103.160,0,1,-80,2018-03-07,11:05
216.252.147.127.63.210,0.66.104.213.240.0,0,0,-97,2018-03-07,11:05
216.252.147.127.63.210,0.66.104.213.240.0,0,1,-98,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.106.167.16,0,0,-41,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.106.167.16,0,1,-49,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.106.167.16,1,0,-64,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.106.167.16,1,1,-56,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.125.172.128,0,0,-67,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.125.172.128,0,1,-62,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.125.172.128,1,0,-68,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.125.172.128,1,1,-73,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.127.67.64,0,0,-97,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.127.67.64,0,1,-95,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.127.103.160,0,0,-87,2018-03-07,11:05
216.252.147.127.63.210,44.208.45.127.103.160,0,1,-80,2018-03-07,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,0,-63,2018-03-08,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,1,-56,2018-03-08,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,0,-89,2018-03-08,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,1,-83,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,0,-94,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,1,-93,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,0,-94,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,1,-88,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.127.67.64,0,0,-48,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.127.67.64,0,1,-45,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.127.67.64,1,0,-59,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.127.67.64,1,1,-55,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.127.103.160,0,0,-97,2018-03-08,11:05
8.212.12.130.83.142,44.208.45.127.103.160,0,1,-95,2018-03-08,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,0,-97,2018-03-08,11:05
24.33.149.227.215.219,0.66.104.213.240.0,0,1,-92,2018-03-08,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,0,-89,2018-03-08,11:05
24.33.149.227.215.219,44.208.45.106.167.16,0,1,-85,2018-03-08,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,0,-96,2018-03-08,11:05
24.33.149.227.215.219,44.208.45.125.172.128,0,1,-94,2018-03-08,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,0,-95,2018-03-08,11:05
24.33.149.227.215.219,44.208.45.127.67.64,0,1,-97,2018-03-08,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,0,-76,2018-03-08,11:05
24.33.149.227.215.219,44.208.45.127.103.160,0,1,-74,2018-03-08,11:05
128.155.32.162.213.16,44.208.45.106.167.16,0,0,-66,2018-03-08,11:05
128.155.32.162.213.16,44.208.45.106.167.16,0,1,-64,2018-03-08,11:05
148.233.121.198.198.71,44.208.45.106.167.16,0,0,-90,2018-03-08,11:05
148.233.121.198.198.71,44.208.45.106.167.16,0,1,-97,2018-03-08,11:05
148.233.121.198.198.71,44.208.45.127.67.64,0,0,-59,2018-03-08,11:05
148.233.121.198.198.71,44.208.45.127.67.64,0,1,-55,2018-03-08,11:05
148.233.121.198.198.71,44.208.45.127.103.160,0,0,-94,2018-03-08,11:05
148.233.121.198.198.71,44.208.45.127.103.160,0,1,-94,2018-03-08,11:05
172.253.206.125.31.69,44.208.45.106.167.16,0,0,-59,2018-03-08,11:05
172.253.206.125.31.69,44.208.45.106.167.16,0,1,-55,2018-03-08,11:05
172.253.206.125.31.69,44.208.45.106.167.16,1,0,-79,2018-03-08,11:05
172.253.206.125.31.69,44.208.45.106.167.16,1,1,-76,2018-03-08,11:05
